sample_id,text,toxic,word_count,clean_toxic_prob,clean_prediction,tokenizer_family,model_name
ec8a9bbdce8ba1b1,"Randomly selected
Well not totally randomly as I'm picking a couple of sensible sounding active admins from an unrelated ANI thread. I asked a question here Wikipedia talk:User pages#Possible ambiguity, as a third party, this doesn't affect me, but I don't think the page gets much admin traffic. If not your area/too busy no worries, will leave this same message at 3 other Talk pages. Cheers.",0,66,3.973107959609479e-05,0,bpe,s-nlp/roberta_toxicity_classifier
cf972d345ca467df,""" (UTC)
The Quasiturbine has a place in this article as it is new steam engine. The article, surprisingly enough states """"Steam Engines"""". Your POV does not matter. Amazing eh? 188.223.226.180  10:10, 24 March 2013""",0,35,4.634277865989134e-05,0,bpe,s-nlp/roberta_toxicity_classifier
0176502ada4801dc,"""
Best wishes and good luck. →τc. """,0,8,6.182427023304626e-05,0,bpe,s-nlp/roberta_toxicity_classifier
5a09399a07fd94e2,"Nigger Hatin Me 

This is NOT a Johnnie Rebel song, but a David Allen Coe song.",0,16,0.9304508566856384,1,bpe,s-nlp/roberta_toxicity_classifier
d2cefac6c351228d,"""

 Re: Kingdom of Italy (476–493)  

Would you care to explain this edit of yours? The phenomenon is real, other wikis have articles on it, it's a perfectly legitimate stub. Yet you unilaterally redirected the article elsewhere back in 2011 and now seem to defend your choice - yet there's no sign of any discussion at the talk page. Am I missing something? //tt """,0,65,4.896441168966703e-05,0,bpe,s-nlp/roberta_toxicity_classifier
2fb74384e6a5a487,And is soon to be banned from Originaltrilogy.com,0,8,4.06771941925399e-05,0,bpe,s-nlp/roberta_toxicity_classifier
dbbe9a9a14070dc6,"Topperman Image 

Hi, 

I have attempted to clarify the copyright status of the mural itself.  Let me know if there is any additional information you would like me to provide regarding the copyright status of this image.",0,37,3.547327287378721e-05,0,bpe,s-nlp/roberta_toxicity_classifier
d1821eb70a1c5fe8,"You haven't changed your vote over, so I just wanted to drop you a line to ask whether these changed resolved the issue you raised? – Soul 22:44, 29 Apr 2005 (UTC)",0,32,3.532315531629138e-05,0,bpe,s-nlp/roberta_toxicity_classifier
7dff41a3341fb405,"Sockpuppetry case 

So now you are trying to get technical. Nice. Are you actually trying to help here? - | Talk",0,21,8.047461597016081e-05,0,bpe,s-nlp/roberta_toxicity_classifier
7327dcff5ea8a5b3,"At one time www.adl.org/hate_symbols, but this does not work now. Try the web.archive people.",0,14,4.5910168410046026e-05,0,bpe,s-nlp/roberta_toxicity_classifier
e4ab4372e81bef55,"{unblock|he is not NisarKand because Beh-Nam is a Tajik and NisarKand an Awghan, an ethnic Pashtune. Dear Admins, plz check that out also his IPs. They are two different User. While NisarKand and DilbarJan are one and the same User and a nationalistic one but Beh-Nam has nothing to do with such activities. DilbarJan(/NisarKand) claimed he would helping Taliban but since Beh-Nam is a Persian and the Taliban were looking for cleansing Tajiks who could he be NisarKand self since Dilbar is allready NisarKand!? Plz dear Admins, unblock him. Beh-Nam is for a long time on Wikipedia and he didn´t do sth bad either against any nations nor against any User or any articles. The admins of Wikipedia now banned two or three of Tajiks who were one o the important ones here at least they were the sole Tajiks who were active. Plz Admins, ban DilbarJan who is writing articles from his nationalistic view. 

With best regards}",0,158,0.00041310160304419696,0,bpe,s-nlp/roberta_toxicity_classifier
0ffebef33857cd2f,"""

 Mala Zimetbaum 

Hi Humus: How notable is this person Mala Zimetbaum, and does she deserve an article of her own? There were millions of Holocaust so should they all get their own articles now? Doesn't that trivialize the event? Seems that if someone gets to write a book or gets mentioned somewhere, they then """"automatically"""" become notable. What do you think?  """,0,63,4.039184204884805e-05,0,bpe,s-nlp/roberta_toxicity_classifier
9890ac1502964b2f,"Welcome!

Hello, , and welcome to Wikipedia! Thank you for your contributions. I hope you like the place and decide to stay. Here are some pages that you might find helpful:
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
I hope you enjoy editing here and being a Wikipedian! Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. If you need help, check out Wikipedia:Questions, ask me on my talk page, or place {{helpme}} on your talk page and someone will show up shortly to answer your questions. Again, welcome! 

Thank you for your contributions to Wikipedia. As a member of the Wikipedia community, I would like to remind you of Wikipedia's neutral-point-of-view policy for editors, which you appear to have violated at England national football team. In the meantime, please be bold and continue contributing to Wikipedia. Thank you!   (arf!)",0,166,4.8895632062340155e-05,0,bpe,s-nlp/roberta_toxicity_classifier
0f9605eff1d7f3af,"BLP stuff
I'm sorry I got annoyed with you. It is a bit tiresome having to deal with some of this stuff, and you probably didn't deserve the full brunt of my frustration there. Still, please be sensitive to this in the future; I have, in fact, been dealing with people harassing me over this, and thus when I see you complaining about it over on ANI, I just see it as more of the same. It isn't much fun, which is why I try to do this stuff only every other day or so with any great amount of focus, spending the rest of my free time writing about ponies kissing or playing video games or working on my own game or doing other stuff. The only reason I'm even still involved with all of this is because I have a much higher tolerance than most people for doing stupid stuff like counting sources or fact-checking or whatever, because I have a high tolerance for abuse because I have an enormous ego, and because I feel that it is important to keep Wikipedia neutral about all things, even stupid internet fights.

I'm sorry for missing your question over on GamerGate about my edit. I noted my response to you in the ANI thing (which is now closed), but if you'd like to discuss it further, I'd be happy to do so.",0,232,0.0018089700024574995,0,bpe,s-nlp/roberta_toxicity_classifier
47861c9ebfccaed3,"Rebecca Cummings article 
You have previously helped me with the Rebbeca Cummings article. Since you are an Administrator I would like your unbiased input on Wikipedia:Articles for deletion/Rebecca Cummings and Image:Rebecca_Cummings.jpg that has been put up for deletion. Along with the discussion on the deletion page you can find information and discussions on this at  Talk:Rebecca Cummings and Image_talk:Rebecca_Cummings.jpg.

I feel like this is an unfair attack because she fits the notability criteria at Wikipedia:Notability (pornographic actors). This is listed in her article and restated at Wikipedia:Articles for deletion/Rebecca Cummings. The reason I feel like this is an unfair attack by  and now 4 days later user:Chowbok lists the article for deletion. 

Thanks for your input!",0,116,4.605412686942145e-05,0,bpe,s-nlp/roberta_toxicity_classifier
b8020b596d0940e8,The article will not be deleted just because you ask for it on the talk page. You should read Wikipedia:Deletion policy and Wikipedia:Articles for deletion and think about if it really should be deleted or improved.  (Talk),0,37,4.021343556814827e-05,0,bpe,s-nlp/roberta_toxicity_classifier
ff68374ed410e398,"Re: changes to school bus article 

I noticed some of the changes you made to the article about school buses and I welcome your efforts, but I also encourage usage of the article's talk page.  It can be an excellent source of feedback from other editors when making large changes to an article.",0,53,3.656274566310458e-05,0,bpe,s-nlp/roberta_toxicity_classifier
47711ecd7d8961fc,"Possibly Racist Joke. 

Greetings, I am , and I'd like to welcome you to Wikipedia. I'd also like to tell you that it might be wise to remove the joke about the three people in the plane. It could be interpreted as racist by people of Chinese descent. I don't like to tell Users what to do on their User Pages, but if I see something that could offend other people, I will warn the User. Thank you.",0,78,0.00029260216979309916,0,bpe,s-nlp/roberta_toxicity_classifier
3a5a2c77a92b2d6c,Support per nom; I've just come from the Korean maritime border incidents page; the Blue Crab they are talking about isn't this one.,0,23,3.551324698491953e-05,0,bpe,s-nlp/roberta_toxicity_classifier
e0e5f2c54d34d059,"An apology and thanks to Soman 
 Soman, Thanks for the help and sorry for all the misunderstanding (will strike them above).",0,21,0.0004118539800401777,0,bpe,s-nlp/roberta_toxicity_classifier
7db1814ccc052568,I would try to contribute more on history and politics. thank you.,0,12,4.0822655137162656e-05,0,bpe,s-nlp/roberta_toxicity_classifier
3d0e7ea82cf671e5,"""

From the FBI 26 Federal Plaza we are on an EDITING WAR at this moment with someone on WIKIPEDIA final say by us Federal Agents, CIA Agents, and this Diplomat, argue with me Ali Kkhamenei if you are using my name and so likeness on this site, soon I will relinquish this site with my likeness and all of my information on WIKIPEDIA, if you had any legal rights at all, than you would not have touched this post, touch up on EDIT of WIKIPEDIA, this stays and we will place an editing command of not taking this out, by someone. You want to call me in at 26 Federal Plaza, at 212-384-5000 this stays, and you will be taken out not this person who places editing rights by her Dignitary rights.
Someone is ruining this EDIT on WIKIPEDIA by Federal, Central, and other head of state dignitary rights.

Personal Governmental Order, and Family Life Tree of Order NRGC's Page of Iranian Military Khamenei has four sons and 3 daughters, Mojtaba, Mostafa, Massoud, Maysam, Boshra, and Hoda, and Alla Khamenei aka Lika Valentino Citizen of U.S., Diplomat Dignitary, daughter to Grand Ayatollah Ali Khamenei, who is residing in NY under International Protection provided by UK, Canada, Australia, and Japan and U.S. Domestic FBI [NY] Intelligence Protection Program. [Living on Central Intelligence Papers/Identification]. According to [Gholam Ali Haddad-Adel] he has an austere lifestyle.
www.cia.gov “ point of notion to take into serious affect do NOT touch or alter this page on Grand Ayatollah Khamenei/Khameini, a warning from the CIA Division never again alter, or replace information, I will run any individual off of the streets of whatever State or Nation. ”
According to CIA Director General Michael Hayden, and FBI Director Robert Mueller, and President Bush, PM Gordon Brown, his daughter Alla aka Lika [Diplomat friend to the CIA and FBI, and U.S. of A] has taken control of Iran/Persia since of 2007 delegating with a stealth iron democratic force, within Government Affairs, Diplomatic Relations, and other State National Human and Civil Rights Issues, combating Terrorism on a National Global Perspective under her fathers control of Iran, who will be residing over Iran after Grand Ayatollah Khamenei, presently delegating over Elite Guards, Iranian Ministry of Defense and Iranian Parliament, State and National Laws guiding Civilian Lives, Laws, within Relations. 
According to President Ahmadinejad in 2008 of April 6, do not touch this print ever on the 'Personal and Family Life,' he has one wife, and 7 children, I would know better what Grand Ayatollah Khamenei has, does, concedes over, of how many children he may have, and what they do, and on the austere life style of his within his children's backgrounds, than any other intelligence officer or anthropologist, and historian.  Be advised this one daughter of Grand Ayatollah Khamenei, has shortly, within the time span started to over throw the Persian Nation same as Khomeini in 1979 but in a different manner of political opposition, with support backing by the Iranian Ministries of Intelligence Divisions, Parliament and International UN Member States, as it has been slowly, with names of Military Divisions changes, Regulations, Laws, placement and displacement of Diplomatic Iranian Personnel into Iranian Government Offices, concluded official the name Persia officially in public on Iranian Intelligence Docket Systems, so forth since of 2006 presently in the process, as supported with backing by U.S. Officials, and President Bush. [CNN News witness credibility, do not touch this page, one would be misinforming on his personal austere life style, with family brackground, Democratic Freedom will prevail in Iran.]
As stated by me Lika aka Alla, I would know better of who my father is, has done, so forth of how many children he has bared with his wife aka mother, notation or on his family life. National Laws """"it is NOT an Islamic Republic it's a Persian, diversified Nation, the Laws for coordination of Human and Civil Rights, Dress Code Law has been removed from Iranian Government Regulations for women and men, as example 'women do not have to wear any scarves unless they chose so,' just keep yourselves covered same as in any Western Hemispheric State, Iranian Parliament has backed this decision order in 2007 arrested those dress wear police in Iran since of 2007, those enacting it by force against Judicial Orders with Regulations against the Citizens of Iran/Persia have been arrested since of 2007 till present, as a Radicalism Movement against the State Interests, endangering the Citizens Freedom of Choice, Lives and enacting hardship.",0,755,8.329285628860816e-05,0,bpe,s-nlp/roberta_toxicity_classifier
53174d0e29f0c7a2,"Point out its extremist nature, note that the term is largely used by Bulgarians, and why the term is used by Bulgarians, give some historical background. Just make it less like an all-out-attack. You know you can do it! -  ·",0,41,0.00012633776350412518,0,bpe,s-nlp/roberta_toxicity_classifier
ea1b619bdf5aa42a,"""
Calm down, Nihil, we all understand how important this is to you. Just open your mind for a moment and see how ridiculous your arguments are becoming. You bring up Ravel, nope, poor comparison. How about Jan Matejko? Czech father born in Roudnice, his mother half German, half Polish. Didn't master the Polish language either. But he's now """"Polish"""", actually more so because no one really cares about him, and wants to argue the point. Do you? Would calling Matejko a Czech-Polish painter be true or would it upset you?   """,0,92,0.01157315168529749,0,bpe,s-nlp/roberta_toxicity_classifier
7e7b74307d3050ca,"Preon stars 

Hi, thanks for creating the Preon star article!  Compact stars have held a lot of interest for me today.",0,21,3.559295510058291e-05,0,bpe,s-nlp/roberta_toxicity_classifier
2e1292114b93510d,"Damn, didn't see that. I just read the box.",0,9,0.9951308965682983,1,bpe,s-nlp/roberta_toxicity_classifier
6da6b7f4ccd7598e,"June 2006 

Please stop. If you continue to vandalize pages, as you did to List of songs deemed inappropriate by Clear Channel following the September 11, 2001 attacks, you will be blocked from editing Wikipedia.",0,35,0.00010434041178086773,0,bpe,s-nlp/roberta_toxicity_classifier
baf42febc98d3ff0,"""No Mention of Deir Yassin? ==

http://en.wikipedia.org/wiki/Deir_Yassin_massacre

Perhaps this massacre should be mentioned in the history section, as it is 1) a particularly dramatic episode in Israeli history, and 2) the event that triggered Menachem Begin's frightening quote """"As at Deir Yassin, so everywhere"""". It would also help lend credibility to this article, which, as another user pointed out, is basically a pro-Israeli sales-pitch that glazes over descriptions of injustices in favour of terminology that distances itself from real events. Not that the Palestinians haven't committed their fair share of atrocities, either, but healthy representations of both groups' histories would be nice.

Not to bate charges of anti-semitism (or make conjectural accusations), but there is a problem with pages like this on Wikipedia, too (including Americans), as the Jewish population is inevitably better-represented than groups that don't per capita possess so many of the characteristic prescribed by Wikipedia as being typical of its user base, including higher income levels, literacy, access to technology, etc. These conditions, unfortunately, are condusive to incidents of systemic bias - how many Palestinians are frequent Wikipedians? Moreover, many Jews are highly politicized (though diversely), and very culturally involved, which suggests it's possible that systemically biased political and cultural views could be adversely effecting Wikipedia's objectivity. 

Over and out.

== """,0,215,8.863252151058987e-05,0,bpe,s-nlp/roberta_toxicity_classifier
146e8f74791eedeb,"""

Please do not create articles on your talk page
It creates a massive problem with your talk page history and the article's history and creates incorrect links because of the submission templates.  You have a sub-page already made  """,0,40,4.0793347579892725e-05,0,bpe,s-nlp/roberta_toxicity_classifier
b7ef25a6ef3e11ce,"No Picture? 

With such a heinous murder and rape spree, why isn't there a picture of the thug? His spiteful, bastard face must be seen to have the full effect: Mugshot

Also, it should be mentioned somewhere, maybe in a Controversies section, that the Oakland black community and black activist groups actually came to Mixon's defense- calling him a soldier, a hero, and a victim: Source 1 , Source 2 50.29.10.210",0,71,0.96500164270401,1,bpe,s-nlp/roberta_toxicity_classifier
634e93d5b0ba9a74,"If you have any comments, they'd be useful.",0,8,3.979277244070545e-05,0,bpe,s-nlp/roberta_toxicity_classifier
d5a220248a87b88f,"Surgery

Did this guy have any surgery on his face..it sure looks like that Kitushi",0,15,0.00026635671383701265,0,bpe,s-nlp/roberta_toxicity_classifier
edaf11bd30e297c6,"Winter Nose 

I replaced the material that the anonymous user 149.63.96.145 removed for no apparent reason; it's a well-known issue with the Maltese breed and is considered pertinent information.  17:23, May 21, 2005 (UTC)",0,34,4.872824501944706e-05,0,bpe,s-nlp/roberta_toxicity_classifier
4efc26d427a77b00,"""

To Aeusoes1 - Rewriting content, with no knowledge of the particular topic, and without looking at any sources, as you admit to doing, is the ANTITHESIS of what Wikipedia contributors should be doing. The majority of the article's content is careful paraphrasing of information from the sources. That is supplemented by quotations. Paraphrases are essentially careful re-wordings of quotes. When you, with no knowledge of the source texts, significantly change the paraphrases, you might as well be changing the direct quotes.

As for WP:BOLD, it states:
""""... but don't be reckless!""""
""""If you expect or see a disagreement with your version of the article, and you want to change or delete anything substantial in the text, it's a good idea to list your objections one by one in the talk page, reasonably quoting the disputed phrases, explaining your reasoning and providing solid references."""" [italic added]
""""Then, wait for responses for at least a day: people edit Wikipedia in their spare time and may not respond immediately. If no one objects, proceed, but always move large deletions to the Talk page and list your objections to the text so that other people will understand your changes and will be able to follow the history of the page."""" [italic added]
""""... avoid deleting information wherever possible"""" [italic added]
""""Be bold in contributions, but not in destructions. Editing is a collaborative effort, so editing boldly should not be confused with reverting boldly."""" [italic added]

You wrote: """"I really don't see how your knowledge of Hawaiian is relevant to my edits"""". Because I have near-native fluency in Hawaiian, as well as a PhD in Linguistics, I know that your uninformed attempts to rewrite the description of word stress, throwing out """"D"""" as a symbol for diphthong, are doomed to failure. For example, you made it have """"3. (C)VV"""" as a stress unit. If V expands as a diphthong, then """"wiuiu"""" can result - an impossible stress unit in Hawaiian. That's only ONE of MANY errors your edits cause.

More importantly, your rewrite is not supported by any sources. You failed to cite any references, and admitted that you don't care to look at any.

You wrote: """"My edits were all about format and not substance"""". That is false. See the preceding two paragraphs. Your rewrite of the word-stress content is substance, not format.

You wrote the phrase """"blindly revert"""" to describe my restoration of the original version. My revert of your edits is informed, not """"blind"""". I've seen an edit summary you wrote in the history of another phonology page where you made the same accusation against another user who undid your edits.

You point to the """"layout"""" of other phonology pages, calling it """"precedent"""". However, the Russian (RUS), Arabic (ARA), Romanian (ROM), Polish (POL), and Danish (DAN) phonology articles are not in compliance with Wikipedia guides. POL and DAN have no lead section. The leads of RUS, ARA, and ROM, violate WP:LEAD. None of those articles use boldface properly. ROM and POL have no references at all. RUS has only 2 old refs, ARA only 1 old ref. DAN has 8. None of those articles have even ONE CITATION to a reference. The """"layout"""" of those pages is not consistent.

In contrast, the Hawaiian phonology article (HAW), as originated by me, has a proper lead section, proper use of boldface, 8 references, and 70 citations to those references. HAW is one of the best-supported linguistics articles currently on Wikipedia.

I will undo your edits by restoring my last version of the article. Because you have persisted in """"forcing"""" your unsupported and objected-to edits into the article, I will ask a Wikipedia administrator to take a look at the situation. I will SUPPORT good changes, such as Jeioosh's idea about the stress-mark character. But I will OPPOSE bad changes, such as your uninformed edits.   """,0,642,7.326790364459157e-05,0,bpe,s-nlp/roberta_toxicity_classifier
379a2a5ead1474b3,"File:Pandas and ppl.jpg 

I have removed the deletion notice. Firstly, I think aiming for the deletion of the image is misguided, as one use is clearly justified, while the other is debatable. Secondly, and more importantly, this deletion is contested in good faith by two longstanding editors (myself, an administrator who deals with a lot of NFCC issues and normally falls on the conservative side, and Hrafn, who is very familiar with the articles in which the image is used) and so it is not really suitable for pseudo-speedy deletion. If you still believe the image should be deleted, I reccomend you take it to IfD.",0,106,7.680742419324815e-05,0,bpe,s-nlp/roberta_toxicity_classifier
913b50c4739e30c3,"Please just delete this, or reduce it to a pointer to the Wiktionary article.  There is already a wiktionary entry with more accurate usage information.  In particular

 Dictionaries list both meanings, so it's meaningless to say that (1) is correct by the dictionary defintion.  True, it follows the etymology more closely, but the fact on the ground is that the meaning has changed.  This happens.
 If there are any good attestations to support usage (2), please provide them.  Doubtless this is the re-analysis that led to the current usage, but decimate doesn't seem to be widely used in this precise sense.
 Usage (3) is current, with (1) generally restricted to contexts where the reader is expected to be familiar with the original sense (e.g., historical accounts).

For more discussion, see the Wiktionary entry, its discussion, and  my discussion page on Wiktionary.",0,141,4.0347651520278305e-05,0,bpe,s-nlp/roberta_toxicity_classifier
c37e4f5b2972143c,"Pictures in article 

Other editors were starting to get annoyed that the RfC on images of sonograms was getting off-topic and onto a discussion of images in general, so here's a new thread for that. Any suggestions for images? (Keep in mind that it's really doubtful that any fair-use rationale could be found, so please make sure that an image is free before suggesting it!) I recommend, unsurprisingly, that we find an image of a CPC, since that's what the article's about. Flickr hasn't been too helpful because it's absolutely flooded with images of golf outings to raise money for CPCs and parties for CPC clients and that sort of thing, but not many images of CPCs themselves.  (talk ⋅ contribs)",0,121,3.298066076240502e-05,0,bpe,s-nlp/roberta_toxicity_classifier
597f0bb91118a00c,"""
Some more input might be helpful in getting a conclusive result in one or another direction. ''''''Talk """,0,19,4.533388710115105e-05,0,bpe,s-nlp/roberta_toxicity_classifier
533b5a238844826b,"PLEASE ASSIST, WRESTLING FANS OF WIKIPEDIA 
Me and the soon to be departing (hopefully not) Moe Epsilon are setting up a project to deal with the music of this great business. It will be Wikipedia:WikiProject Music of wrestling. Join if you are remotely interested - every little helps! Thanks.",0,49,9.765346476342529e-05,0,bpe,s-nlp/roberta_toxicity_classifier
f75fbfb74e62ebd8,"""

The Party upon choosing the name decided to name it UK Independence Party, not United Kingdom Independence Party. Quote from UKIP History Book by Mark Daniels: """"...We agreed there and then that the UK in the name should not be rendered as 'United Kingdom'...""""   """,0,46,3.3004162105498835e-05,0,bpe,s-nlp/roberta_toxicity_classifier
a84378e78ac61b39,"Thanks for taking the time to edit that first paragraph

I thought you had removed everything, I quoted that number from The Time magazine.

I am satified with the current edit.",0,31,3.787660534726456e-05,0,bpe,s-nlp/roberta_toxicity_classifier
7a440c262afcb7e3,"""

 Please do not vandalize pages, as you did with this edit to Mutualism. If you continue to do so, you will be blocked from editing.    """,0,27,4.989686931367032e-05,0,bpe,s-nlp/roberta_toxicity_classifier
2dc0aaa1d54bb81f,"""

Years in television
Would you please move back the regional """"1976 in television"""" articles?  The reason they were subpages was because it was a test proposition.  They are not ready to go live in the main space yet (see Talk:1976 in television/Temp).  I will add a notice to that effect tomorrow (and will move them back myself if you do not see this message before tomorrow).  I am sorry I did not think to put the notice in right away.— 04:58, May 30, 2005 (UTC)""",0,86,3.418864798732102e-05,0,bpe,s-nlp/roberta_toxicity_classifier
71992692d42b5869,"""== Some baklava for you! ==

  Hi   """,0,8,0.00013022887287661433,0,bpe,s-nlp/roberta_toxicity_classifier
b82cae7ef9416f27,"""
There is no reason. The current version is not an endorsement. '''''' (o rly?) """,0,16,5.374196916818619e-05,0,bpe,s-nlp/roberta_toxicity_classifier
13e913ea4d108dfe,"Good question, I do not know, but I'd be glad to find out. 192.91.171.36",0,14,3.8889887946425006e-05,0,bpe,s-nlp/roberta_toxicity_classifier
4be1343f0fca39b7,"Hu12 seems to do most of his editing at night so I'm sure he'll be around soon to solve this issue.  Also, you're bound to attract the attention of other admins with your unblock request.",0,35,6.49316207272932e-05,0,bpe,s-nlp/roberta_toxicity_classifier
6bd7ba61a7b730c0,"""

Thanks for replying to my concerns. I still strongly object to including the alleged interview with C.J. Chivers at the Caucasian Knot website as a reliable source. Also, the connection to Monument (a reputable human rights organization) is impossible for me to determine from the website itself. The refs you cite to a news site called """"The Caucasian Knot"""" may refer to this site instead, which has the same title. —  alias ᴀʟᴀʀoʙ """,0,75,3.4056920412695035e-05,0,bpe,s-nlp/roberta_toxicity_classifier
3bf0f0a060845550,"""
Interesting points.  Yes, there is a policy issue with citing primary sources.  Using primary sources to prove secondary sources as incorrect does legitimately violate WP:NOR.  However, in this case it does bring up an issue of verifiability concerning the initial secondary source (Fallon) per WP:VERIFY.  So this is problem of two policies conflicting to which I believe there is a solution.  I assume that such problems are not uncommon.  I'll look into it and get back to you.  In the meantime, I'd advise against edit-warring.  The issue will be settled in due time.  Please note that I am not an admin and cannot """"block"""" people as such.   """,0,109,3.744170317077078e-05,0,bpe,s-nlp/roberta_toxicity_classifier
19fff3f174595cc8,Thank you -) I miss NZ but have much to do here. Will see you around.,0,16,4.0988048567669466e-05,0,bpe,s-nlp/roberta_toxicity_classifier
213b7788e824e545,""" 

David Rohl himself claims that . I did not say one scholar looked at it. As to what the rest who looked at it thought, it is not reported that they called it rubbish  well, then why the hell is the only academic we can cite on the matter the very man who called it """"rubbish""""?  """"It is not reportedthat they called it rubbish"""" is a non-starter. Do you, or do you not, have scholarly reviews of this thing that reflect more favourably on it than Kitchen? If you do, why do you not point us to them already? I do not know if there are favourable reviews, but your consistent refusal to produce any make me very suspicious that there may not, in fact, be any.""",0,128,0.001190794981084764,0,bpe,s-nlp/roberta_toxicity_classifier
800d0aa477465b6a,"Agreed.  If you do want to do more research on the RfC, it might be worth looking through his history to see how often he engages in revert wars that go right up to the edge of violating 3RR and stop.  I'll be honest that I don't know how often he does it.  If it's occasional it's not a problem, but if it's frequent then it might be worth adding the information to the RfC.  And another thing I'm wanting to compile data on is the abusive comments in edit summaries, which (as I understand policy) are particularly poor form.",0,100,3.5567481972975656e-05,0,bpe,s-nlp/roberta_toxicity_classifier
5b9213a92bc6a407,"Bot status on os-wiki 

Sorry we can't give your bot a flag at os.wiki, because it's under the general policy  you will need to get the flag for os.wiki at meta. Your bot is doing a great job, but, please, do no more edits at os.wiki until you get the flag. Our normal policy is to temporally block the bots that are doing multiple edits while waiting for the flag. Be well,",0,72,4.932358206133358e-05,0,bpe,s-nlp/roberta_toxicity_classifier
90a739ac19b638e2,". I'll assume good faith for now but be warned, if you edit in a way that is disruptive to existing articles and not constructive you will be blocked sooner or later you have my word",0,36,7.981072121765465e-05,0,bpe,s-nlp/roberta_toxicity_classifier
2056e7f3eef0ad2a,"intervention 

Please assist in supporting wp csd policy for deletion. 

Thank you.",0,12,4.150591848883778e-05,0,bpe,s-nlp/roberta_toxicity_classifier
aa0403fab4ceb317,"Your blackmailing has no business on Wikipedia 

I just want to discourage you from spamming my talk page, especially if your goal will be to blackmail me. You know very well that I wasn't anywhere close to violating any rule of Wikipedia and your blackmailing is just unacceptable. If you're used to other users who get scared of your nasty behavior, I am not one of them.",0,67,0.01421231497079134,0,bpe,s-nlp/roberta_toxicity_classifier
a50cb4e44b9da911,"""

 Just tinkered with """"LetTime"""". The """"last letter of text = last letter of page name"""" rule tripped me up! I agree with you, """"TheAuthors"""" sounds better than plain old """"guestbook"""". Have you read Rudy Rucker's 
Infinity and the mind? In that he proposes a """"fractal novel"""" ...  """,0,49,5.36756961082574e-05,0,bpe,s-nlp/roberta_toxicity_classifier
cbf9476175d1c998,"""

Notes
 General/investigative training course reference contains a single line on the course.  If that is all there is on """"Sharpening Your Teeth,"""" then that topic is not of encyclopedic interest. There needs to be substantial discussion in a reliable source, or I am not bringing it in.   
 Unclear to me what """"Systemic investigations/Special Ombudsman Response Team"""" reference has to do with general bio as Ombudsman.
 Note - I would appreciate it you would bring reliable sources discussing negatives. NPOV does not mean, not negative, and nobody is perfect. Some of us have glaring flaws, even. including me.   

""",0,99,3.9327693230006844e-05,0,bpe,s-nlp/roberta_toxicity_classifier
c466928da5d5082e,"""

 Top 10 travel faux pas (according to a British newspaper)

And No.3 is """"Referring to Ireland as one of 'the British Isles'"""": http://www.guardian.co.uk/travel/2007/oct/15/top10.culturaltrips   """,0,25,5.4703716159565374e-05,0,bpe,s-nlp/roberta_toxicity_classifier
51f8cc0657c6c8ba,"""
You're welcome it was a very tight and coherent article to read.  Easy to assess.  I very rarely pass articles without holding them first so you should feel extra good about yourself.  Congrats.    """,0,35,3.431387813179754e-05,0,bpe,s-nlp/roberta_toxicity_classifier
f4b731197cddcec1,I think I get it now. I just added an internal resource.,0,12,3.905802805093117e-05,0,bpe,s-nlp/roberta_toxicity_classifier
690bac1715c2b377,"I'm sorry, but I think that placing it in the older categories is an incentive for editors such as Mono to get their act together. I'm sorry if I've messed up anything. I'll remember to tag it as April 2010. Thanks for letting me know!",0,45,3.528935485519469e-05,0,bpe,s-nlp/roberta_toxicity_classifier
0d0537d088fee59f,"""

 """"Caliber"""" 

The film has another team called """"Caliber"""" , rather than Calibre.
Is that team supposed to be American?   """,0,21,3.7509282265091315e-05,0,bpe,s-nlp/roberta_toxicity_classifier
9dfa8be51d25af05,"Natalie Portman laughing.jpg

This is a horrible picture shall we remove it?",0,12,0.0008828893187455833,0,bpe,s-nlp/roberta_toxicity_classifier
2f0ae028eae42b82,"User:MiszaBot/config
|maxarchivesize = 100K
|counter = 1
|algo = old(31d)
|archive = Talk:Police community support officer/Archive %(counter)d",0,17,5.100560883875005e-05,0,bpe,s-nlp/roberta_toxicity_classifier
3d0a37600cff3548,Why don't you read. FOr the third time you paying attension. A child designed it =  unique situaiton. Relavent to the page therfore should be on. How about you argue that it's not. And lots more wiki policies say that should be on. Pages should not be created by ROC alone,0,51,7.088942220434546e-05,0,bpe,s-nlp/roberta_toxicity_classifier
