sample_id,text,toxic,word_count,clean_toxic_prob,clean_prediction
fccec1cc437cc048,"Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

Gamaliel enjoys making love to animals, and Bill Maher. Link with picture showing this: just google meatspin.

 Gamaliel enjoys making l",1,684,0.0014776953030377626,0
a980f867331cb168,"You're both morons.  David Levy, you're the ONLY person with a problem with the move, so I'm not sure what consensus you're referring to.  Scorpion, relatively popularity is meaningless.  They both have the same name.  Ergo, there should be a disambiguation page.  Since neither of you seems to have a clue, I'm not going to waste my time here anymore.  Good luck with your fan page, idiot.  And good luck with your fascism, Levy.",1,74,0.9299405813217163,1
cbff6e8b7caa4802,"Lahiru Kannangara 

Getting really scared ? 
Lahiru Kannangara: Aerospace Student at CUNY, York college - spends his time harassing wikipedians and promoting Sri Lankan government propaganda.  Given final d sentence warning.

Now that we have uncloaked your identity..the world has become a nasty place hasn't it ?  If you don't cease and desist, you know the consequences very well.  We sure hope you don't won't to end up as sun soaked road kill. We know you are away from your college residence, so don't worry we are not stupid, but when you do come back we will have to do some whacking.  
Go ahead and attempt to get someone to block this account....  Ugly, smelly, bespectacled, d-w-e-e-b brown guy with uneven teeth riddled with bullets is no biggie in the big city...

Clock is ticking.

Grim Reaper",1,137,0.8358557224273682,1
f7fc7a81568b1810,that whoever deletes shit from wikipedia had a small dick and is a loser which mother is a whore?!,1,19,0.9390429854393005,1
8dcba239cedd67a9,"FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!
FUCK USER JUJUBE!FUCK WIKIPEDIA!DESTROY USER JUJUBE!DESTROY WIKIPEDIA!DEATH TO USER JUJUBE!",1,40,0.001091752084903419,0
e87218d38eb16700,TRY TALKING FOR YOURSELF INSTEAD OF REFERRING ME TO PLACES   HOW BOUT YOU READ THE MESSAGE I WROTE ON YOUR DADS COCK TELLING HIM HO SHIT IN BED YOUR MUM WAS,1,31,0.8988291621208191,1
2a06326ec6fd4e81,Insult me once more and I swear you go down. Understand little coward?,1,13,0.9450038075447083,1
60521326e2bbd0ad,"The Dirtball

What is your f-u-c-k-i-n-g problem, asswipe?  You are actually defending The Dirtball?  Well, it is my humble opinion that you are, in fact, a true dirtball!  Get a life, you lousy piece of toilet trash!",1,37,0.9184573292732239,1
96908d36362e5cb5,"FUCK U CUNT!!!! 

LEAVE My STEPHEN THOMSON Page alone I was trying to get alot of information and u sit there on your cunt like ass saying that its too short Well Fuck OFF and tell the other users delete my page to FUCK OFF And leave the page ALONE",1,50,0.9366845488548279,1
8b62bc63e1672ded,How many niggers does it take to change a light bulb???,1,11,0.023778274655342102,0
5dce09f62ebd7073,"to the idiot barek

you obviously are spending too much time vandalizing pages instead of watching news, reading news. here is one for you. http://online.wsj.com/article/SB10001424052702304765304577478431126161646.html?mod=googlenews_wsj

instead of vandalizing pages, why don't you go read it, huh? if you spent a little time just search for that guy's name, you will find plenty of news reports. i pity you, you seems to enjoy vandalizing pages instead of helping.",1,67,0.6609407067298889,1
60f9782eba6706d0,"Re 

Fuck off you piece of shit. Do yourself a favor and kill yourself. The world doesn't need anymore freaks.",1,20,0.9558423161506653,1
04f1b45c0380f70e,"And I believe you're being an arse, but hey, I cope....",1,11,0.9081613421440125,1
59fdce250515aa19,"Hello 

OK, don't try to frighten me with your a-hole threats about what you'll do in the real world. You and Nishkid, you related or what? Does your sage, soothing advice go to hell when soemone questions it?75.21.101.63",1,38,0.003619573311880231,0
d991b662947ca605,Quit vandalizing the George Bush page you stupid liberal.,1,9,0.9569726586341858,1
8cc968809c0baade,"You Haven't a Clue 

You Haven't a clue what vandelism is so FUCK OFF!!!",1,14,0.9404755234718323,1
c1e23ce6af66fa0e,A butt ugly fugly muthafucka like you should do the world a favor and just kill yourself already!,1,18,0.9499391913414001,1
47f06447da579cb8,"""
Go rot in hell you evil liittle bastard. ''''''  """,1,11,0.9647238850593567,1
b6dc4a0b62136ef6,that you are a homosexual who is very gay.,1,9,0.9528768062591553,1
b1f95cad3edd873a,You sound sick in the head. The solution is simple - it shouldn't include AKM but should include PK.,1,19,0.0023641842417418957,0
ce26cedc315e5d96,"Objectivism 

Hey Walter, dont you remember me. I am your husband. You cant be objective in some cases because you are gay. I will fucXXXk in the aXXXss User:Walter Görlitz. YOu will be my eunuXXXch. User:Walter Görlitz is gXXXay and he is afraid to tell people so I do.",1,49,0.328758180141449,0
1cce601c140db849,"Playing god again==
But time the deletion nazi is a freako who actually believes in that shit. Here he is. User:Allen3. Ask yourself if you want wackos like this responsible for content on Wikipedia or in any way associated with the organisation.

This fuckup has namely deleted the article on one of the stars of ITVs Britannia High. He seems to be about what one can expect from the myopic fascists from the US running this pathetic site.

==",1,79,0.8630750775337219,1
b6b75f020ab87583,OMG!!! someone is making threats...iam so scared.. thats funny you change and make up your own barnstars thats low and embarassing!! Get a life!! like one out of this site!,1,30,0.050248220562934875,0
be892c85f8e1ded6,"Look at your own ridiculous behavior first. By the way, I'm a different user than the one you seem to be writing to/about, even though I agree with this user more than I agree with you.",1,36,0.11123140156269073,0
84ef69dc49e6eb19,"""

 WHAT?!?! 

""""damaging the hard work of others""""

I did nothing of the sort. Your user talk is open to anyone. i was just expressing my opinions.

Frickin idiot, gosh....""",1,30,0.9486784934997559,1
ffb47123b2d82762,"""

Hey listen don't you ever!!!! Delete my edits ever again I'm annoyed because the WWE 2K15 a few of the roster have been confirmed and your stupid ass deletes what I write. just stop!!!! Please STOP!!!! You don't work 2k or WWE games so stop deleting other peoples shit if I get it wrong or others get it wrong let them they will get the hang of it eventually but don't stick your most ass in their and I'm gonna delete the """"please do not insert the roster"""" shit how do you not have it if has been confirmed!!!!! God your stupid.""",1,103,0.9531751871109009,1
a51eb0d7a06db3ed,"SAD 

You are one sad fuck. Try to get out of the basement, there's sunshine up there.",1,17,0.9496416449546814,1
998c08d8f12e6736,", your buttocks don't seem constructive to me.",1,8,0.9095622301101685,1
c0b303687cdd049d,go fuck yourself too you fucking piece of shit! block me! as if i gave a shit! fuck wikipedia! D,1,20,0.005681096576154232,0
6bf645aa1b5eec39,"please no profanity when u talk to me I am a very religious person, by the way my friend said fuck you",1,22,0.9192113876342773,1
1c00347f901ac781,whatever dude.  you know nothing about MLS as proven by your idiotic contribution to the Whitecaps MLS page fiasco.  you didn't even follow your own rules when you undid my edits and did your own ... i had to fix them so it actually reflected what was on the impact website since you have your panties in a bunch about that being the only valid source of information.  if you want the page to have less information than what is out in the public sphere than that is on you ... i don't really care i was just trying to be helpful since the impact were being so lazy.  eventually they will update their page and you will see i was right about the numbers.173.165.207.241,1,125,0.8314623832702637,1
355b374310e340a7,"You do not deserve to be alive 

Look over your shoulder from now on",1,14,0.004604256246238947,0
091b4fb4d0ff78bb,"Fraggle81 ==
I can just make new accounts every time I want to attack you. Proxy. Faggot.

==",1,18,0.00564713217318058,0
579a22a2a56d0b65,"""
Rona was a bitch, but she's got pizzazz! Wait, why do we hate her again? Plus, she sent that decoy on a suicide mission! Or was that under Giles' orders?~Talk to me! """,1,34,0.9408262372016907,1
ed75734705c3093b,"Oh look, it is shitface. 

Hey shitface. I just want to let you know, you still haven't apologized to me for vandalizing my page so i demand a damn apology RIGHT NOW! DO YOU HEAR?! I DEMAND A DAMN APOLOGY NOW SHITFACE! NOW!!!",1,43,0.9409611225128174,1
01fd0de4ca85352f,"Tried to be productive (look at my contributions) but hit my head against a wall of spoiled greek children (or probably under pay from Greek Government) that purposely keep vandalizing the Albania related pages and keep iritating the albanian editors until they explode and get banned. As a historian I blush with what I find quoted as reliable information on the wikipedia pages and the quality  of the editors and sources. Time to move to the French pages (a lot of readers there), still 5 more languages to go. Till next time.Wikipedia sucks! .",1,94,0.13197703659534454,0
6c491480caeae015,"My name is Vascoamaral, I am a clown, and I am Gay. I am an i.d.io.t who like to edit wikipedia and block some constructive users. jojojjo",1,27,0.9218404293060303,1
022f3512ecd08560,FUCK YOU RORY. YOU ARE A CUMSLURPING COCKLOVER.,1,8,0.9655319452285767,1
0020fd96ed3b8c8b,=Tony Sidaway is obviously a fistfuckee. He loves an arm up his ass.,1,13,0.9565935730934143,1
23b2227da797d2cb,"You are a propagandist troll. If you don't provide evidence of the lie you just said remove your comment. I never said all wikipedians are fascists because, moron, I'm one of them.",1,32,0.9498579502105713,1
2f98fad790677994,"""

 While I respect the fact that you've obviously given this some thought, a few counterpoints: 1) Every single state in the union, with the possible exception of Rhode Island (mostly because it's so damn tiny), is a """"transitional"""" state with the features you mentioned. Examples: California includes ghettos, really rich gated comunities, hick towns (such as Watsonville, or virtually any city more than 100 miles from the coast), and the Bay Area. New York? Same deal, if you've ever been to upstate New York you'll see. And of course, the reverse is true too - a lot of Texas is really nice, progressive even. I've heard some less-than-terrible things about Birmingham, Alabama. Even Okla-dumbass-homa has some okay parts of Tulsa. So I honestly believe that you're about 180 degrees on this one - your statement, while eloquent, was somewhat meaningless, whereas History makes some valid points (the most valid of which is that if you (speaking in the generic, non-threatening second person) call me a """"southerner"""", I will tie you to the back of a pickup truck and drag you to your death while throwing beer cans out the window to hit you in your skull.  """,1,198,0.06512434035539627,0
ff12c0bbc3af0158,"I'm ganna give ya a day ta think about weather or not ya wanna deal wit me, and believe you me homie I know all bout harassment and I ain't ganna stop on this mutha fuckin syte, if i'm not unblocked at 3:00 I'm ganna hack your shyt, harras you and basicly just fuck you around, so think about it ok NiggeR?",1,62,0.5555791258811951,1
fe3a2fa3c9018bd5,"""

I haven't asked for """"sanctions"""" against  it is not my job to decide is he has to be sanctioned or not; I have just reported his actions and abuse against my person.
Unfortunately I cannot see if it was """"archived"""" with criticism against me; I want to read it; where is it? why was it erased?? is this the way WP admins protect each other? are you also protecting  here?? 

The thread I started on the talk page CLEARLY states what  is doing on that page and CLEARLY states why there is not """"vandalism"""" on that page; then I'm asking you: are you teaming up with  when protecting that page and avoiding ME to edit adding the information I have clearly supported all this time?

I'm not asking ANYTHING but I just not to be HARASSED, BANNED, ERASED; I have added the necessary independent SUPPORT for editing that page; And you cannot call that DISRUPTIVE because it is not; What do you know about PXE in order to know if what I'm editing is or not disruptive? 
YOU ARE DEFINITELY THREATENING ME WITH MORE BLOCKING
you are part of this game; you are definatelly protrecting 
""",1,197,0.0013029004912823439,0
8565b2214f671b64,"""Counties are called """"she"""".I won't learn history from you small greek fashist.Don't write anything to me if it's possible... 

""",1,20,0.0016787922941148281,0
579b2d65520040c1,"are you a social life failure? 

Why you so care about my talk page? I can do with it what I want unless there's no mat. Take a break and go relax to Siberia, kid. 95.68.45.171",1,36,0.0057166810147464275,0
12fc2321e7bd1e06,"Is Deepak the ruler of the world? 

Let me give you people who love this guy/girl Deepak....An idea of what Deepak is like....He must be some really unhappy person......i promoise you this is what it is like in dealing with Deepak. 

I bring up an issue where im asking why an article does not have more info, or about editing an article, or about taking something out of an article. 

And Deepak wont allow me to make edits. 

So I give Deepak examples and information and trying to back up my edits are legit. 

And Deepak ignores my logic and doesnt give me alot of logic as to why my info is not valid then 

So I try to figure out why Deepak is being so strcit. I remind him that i backed up what i said. That i had information that was logical. And why my edits are good. 

And Deepak calls me a troll and insults me and accuses me of being a nazi lover or something

So I answer every insult, every accustation , and every put down that Deepak gives me. And then i remind him of why my edits are valid.

And Deepak ignores most of what i write and continues to call me a troll. Or a nazi lover. Or other insults. 

I then get annoyed and ask Deepak why is he ignoring most of my logic that i write down? Why does he pick and choose what he wants to answer? Why does he not give me logic in return? 

And Deepak wont reply . 

I then ask other users about making edits and asking them about my logic and giving them my reasons as to why my edits are valid. And some answer and some agree and some dont. 

And Deepak all of a sudden starts responding again....with logic? No....with answers? no....with reasoning? no....with information? no....he tells the other users that im a troll and a nazi and pro India then . 

I then answer all of Deepaks insults. I remind him of why i want edits to be made. I give him my information as to why  my edits are valid then. 

And Deepak goes back calling me a troll, and a nazi, and a pro India dude. 

And this kind of stuff goes on and on and on...you get the idea.....he ignores information you give him. He picks and chooses what he wants to answer. And he doesnt even answer the logic you give him sometimes. But he wastes his time in name calling, and insluts, and putting you down then. 

So then after a while i get annoyed. And i remind him how things got this bad between us. I type and type and type and type just like i am now. 

And Deepak ignores most of what i typed. 

Many times i write him these long replies where i answer all his points, where i tell him why its wrong for him to insult me and put me down, and why its wrong for him to ignore the information i have as to why i want to make an edit, or whatever it is im bringing up then.....and no matter how much i write....even if i write these long replies to him then....even if i answer every point he brings up....he usually either ignores most of what i wrote down....or....he picks and chooses what he wants to answer.....or.....he just responds back by calling me a troll, or accusing me of being pro nazi or something, or accusing me of ignoring his points (which is so not true cus i respond to pretty much everything he says then), or accusing me of not understanding what he is telling me, or just accusing me of being pro India then (which I am) or just insulting me, or just name calling me, or just putting me down. 

So then after a while i get so annoyed cus he's this a guy here then with me now, and so i start to call him names. I call him a dictator. I call him the ruler of wikiepdia. And I tell him how he ignores my points. 

And then Deepak tells me how i cant call him names, and how i cant throw mud at him, and how im breaking wikipedia rules

So then I ask him how comes its ok for him to name call me and i cant? How come its ok for him to throw mud at me but I cant then? How come its ok for him to break Wikipedia's rules but I can't then? 

And Deepak has no logical answer....or....he won't respond to those questions that I ask him then . Or he just ignores what i ask him, and goes back to accusing me of being a troll, or acting like im a pro nazi or something then , or just insult's me in general then......

So then I get more annoyed and call him thing's like a dictator, which as you can see here with our history, this is how he acts.....isn't it true?.....he ignores most of my points and picks and chooses what he wants to answer.....sometimes he won't even answer you at all.....and sometime's he just insults you then . So it's logical if get annoyed and call him a dicator right?

Wrong....Deepak then holds it against you that your name calling him...and threaten's to block you, or report you, or he just tel",1,910,0.10487858951091766,0
5c52a8a08f9cbf41,">

 TWAT TWAT TWAT TWAT TWAT TWAT TWAT TWAT TWAT...CUNT =

 THIS USER IS GAY",1,15,0.9250140190124512,1
a08609ab5928ab1f,""":::::: I got blocked for 30 minutes, you got blocked for more than days. You is lost. And I don't even know who the fuck are you.  It's a zero! 
""",1,31,0.8152162432670593,1
dd6936a9d6e08688,"""
""""Silly""""?  Please read Wikipedia:No personal attacks.   """,1,8,0.5309591889381409,1
9d46a68671669fd4,"Mermaid: The Body Found rewrite 

Hi. Thanks for making that sentence about giant squid completely inaccurate you goddamn simpleton. Go home.",1,21,0.39242303371429443,0
52e698d435746c16,"You are a Putz just because you do not know about the Moss Bluff Strike Force does not mean its a hoax. You were probably never in the military and you write about military history, so I ask you who is the hoax.  Why dont you go write and article about a battle that you read about in a book that was written by a guy who wasn't close enough to smell the gun powder and then tell me what a hoax is. You are pathetic.",1,86,0.9336676597595215,1
fabb5572558ab51b,"As it is now, this motherfucking asshole keeps revert warring without talk page discussion.",1,14,0.5921283960342407,1
0b6d3b57efaf9515,"Priest are all pedophiles 
Is this true? How do we know?",1,11,0.381836861371994,0
269a8a59566c07c6,You are harassing me and annoying me. Stop it or else!,1,11,0.4945168197154999,0
1e28e441eb7f2ea6,", Trevon Saquele Sterling Sloan is a gay fuck fag",1,10,0.9542244076728821,1
db4a2959a5339c9c,"I will give you a clear answer. I have just to watch what the wikipedia admins are doing. I am looking specially to the justice of wikipedia and after this, if you are here, you will get your answer. You have showed by this to everyone, how knogledgeless, hopeless, jealous, shameless and stupid you are! (Tofaan-توفان)",1,56,0.9502804279327393,1
2532be6c638a15fe,"""
Hitomi Kobayashi
Note that not only has the fair use image in the BLP infobox been removed (currently approved practice, I believe, though the image adhered to """"policy"""" when it was originally uploaded), now fair use images of film posters/video covers in sections on those films/videos have been removed as """"decorative"""", even though they still fit current """"policy"""" (or at least """"policy"""" last I checked). Unless all film posters are removed from all articles on films, this is a biased removal. Not that I give a fuck, of course, because I've seen this kind of shit go on and on and on here, and it is one of the reasons I have come to the realisation that it is a complete waste of time to contribute content here. Wikipedia is only a place to chat and troll. I just mention this to you because you seem to be one of the few Admins who does seem to give a fuck, occasionally.   """,1,163,0.21230073273181915,0
cbc3b306b5f9b0d0,fuck you motherfucker.there i said it again bitch,1,8,0.9532492756843567,1
15f524981f0212ae,"Why did you remove musical artist discography, not images?

Though most of musical artists CD, DVD images are permitted, why are B'z, Jun Shibata album covers removed? X Japan (see X Japan discography), Glay (see Glay discography) and Dir en grey (see Dir en grey discography) etc album covers are not removed. Why are they no problems? Fuck you!!",1,59,0.843131959438324,1
2a47d0b60d1a14b7,"Thankyou Mr Lame, Guess you mother was better called that.. (User talk:Beeblebrox) Just do a fucking final favor how do i delete the account permanently. So you can do you nonsensical contribution.",1,32,0.17198902368545532,0
958281e33ba55b06,"do i look like i give a fuck, u are all sad fucks with nothing better to do

ban me, i dont give a shit",1,25,0.9492180347442627,1
e464bf83a6e804e5,You reverted my work for no good reason.  You left a dishonest edit summary.  You deleted my post asking you why.  And then you dare to accuse me of not wishing to be polite?  Don't be such an idiot.  200.83.101.199,1,40,0.9507902264595032,1
18bc9c930d585fe3,"""

 Gita's Samkhya is NOT DIFFERENT 

""""Only the ignorant speak of devotional service [karma-yoga] as being different from the analytical study of the material world [Sankhya]. Those who are actually learned say that he who applies himself well to one of these paths achieves the results of both."""" (Gita 5.4)

You are not a Hindu and so you would not know this. Do you have any proof at all that This Sankhya is different? Why would Sri Krishna say this if it were different. He would have said so!

Sri Krishna in the Gita (10.26)
""""Of all trees I am the banyan tree, and of the sages among the demigods I am Narada. Of the Gandharvas I am Citraratha, and among perfected beings I am the sage Kapila.""""

I am also going to post these quotes into the main article to clear up any confusion.""",1,145,0.033496540039777756,0
d812ff14d2b91fe1,"You are as empty-headed a Wikipedian as I have ever met.  You obviously do not know, nor do you want to know nor do you want anyone else to know why San Francisco is a great city to live in.  You are acting like a child because you refuse to view the images as they are offered for free.  Historcal, exciting images of a great city.  There is no other site on the web such such a good collection of images of that great city available like that for free and you want to sit there and whine because copies are also availble for ordering.",1,105,0.0018825990846380591,0
cd87db9e578b7d9d,"""

 Hi ) 

  Asshole Detected Award Major Suckage detected in your personality   """,1,13,0.1541779488325119,0
ceb8acee117db5d6,"are you dumb 

what the fuck are you talking about. don't do what again? expose the truth and then have someone delete my messages?",1,24,0.9619230628013611,1
bdf086fcc1dc4772,"What on earth are you on about? Battlefield Earth is a FEATURED article, not a piece of crap, and it, as with this article, describes the controversy surrounding the movie as well as the fact that it is generally regarded as a crap movie in great detail, similar to this article. It is an excellent example of the fact that when a movie is a piece of crap, as expelled is, the article is going to be overwhelmingly negative, as this article is. I appreciate that there are a large number of trolls who come to the talk page and complain about nonsense, but you really need to be less defensive and actually think about the point being made before commenting",1,121,0.118803471326828,0
b541404f479f9763,"A turd for you! 

For all your hard work. Found this in the toilet, so I picked it out and immediently thought of you. So here you go )",1,29,0.03181413933634758,0
481bd6410f818d7a,"Thou shalt be ravished in thy buttocks. It is suren to be hurtin'! 

It is suren to be hurtin'!",1,19,0.6757416129112244,1
91f28a59099e15c7,Don't ever show your face where I live and don't ever let our paths cross in this life or the next.,1,21,0.0024651566054672003,0
a4003fde76723168,I HOPE ISRAEL GETS WIPED OFF THE MAP,1,8,0.001930522732436657,0
65502d5fd7fec945,"You must be stuck on stupid Dmries. I'm not arguing about why I was blocked. I'm saying that ABC News has an opinion that the ad was an attack ad. It's not a reliable source because it is biased, and the no original research policy is a dumb policy. Why would you not want to see the actual ad for yourself? Oh, I know. We're all too stupid to figure out what the actual ad means. We need ABC to break it down for us. Save it. You have an agenda and you won't let anyone interfere with it. I feel sorry for any student who would get stuck in one of your classes. They probably end up dumber for the experience!",1,122,0.8438330888748169,1
1d1e6609d9065a25,"""

 Shut up vs. fuck off 

So, you're telling me being told to shut up isn't a personal attack?  """"Fuck"""" is just a word like any other.   """,1,28,0.9353328943252563,1
fccd2fdb1a6df65f,"Well as i was a twat then advice from twats would be ok o), your advice is good, chill chill chill, cheers mate   
Baiting
So a newbie gets blocked for wp:npa, and here we see two editors baiting him quite a bit more than likely in the hopes of getting him blocked again, funny how they scream PA at every given chance yet have no issues in calling others idiot and troll, perhaps someone ought to have a word with them?",1,81,0.4791637361049652,0
f88dde2de58e6c87,hate you and think you are too way too dam fat.I,1,11,0.9161338210105896,1
79ba4dccd9a564f6,"Back off
Yeah I know you're in cahoots with linux nutcase and you like persecuting people. Stop pulling this persecution crap.",1,21,0.9387528300285339,1
d68b50dde35d3e08,"Oh Sh*t, a warning! I'm really scared now...
Just who the hell are you and why have you taken the time to vandalize my userpage? First, you made a comment about chokeing me to death , which sorry to say, is threating, and even over the internet can earn you a RL perma-ban (ie. JAIL).",1,55,0.14166267216205597,0
34b6e9f3a2950ca0,"Rodeo Song lyrics

Well it's 40 below and I don't give a fuck
Got a heater in my truck and I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well it's 40 below and I aint got a truck
and I dont give a fuck cause I'm off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerk, get on my nerves

Well here comes Johnny with his pecker in his hand
He's a one ball man and he's off to the rodeo
And it's allemande left and allemande right
Come on ya fuckin' dummy get your right step right
Get off the stage ya god damn goof, get off

piss me off, fuckin' jerks, get on my nerves",1,233,0.9506560564041138,1
d4090f8db8939d73,Yo who the heeck wrote this and how the heck do they even know what happends.,1,16,0.01053114328533411,0
2145963fba020fb3,"Question 

Can i squeeze your boobs until they pop out?",1,10,0.37730756402015686,0
9f8f5031dd220f03,"Zivan56 are you secret agent 001 of OZNA? You announce a lot of cazzate alias lies: stop it! In Italy live a lot of Albanians! You are communist, fanatic, liar, vandal of articles!",1,33,0.7627856135368347,1
16ee69f062b8a7ed,"Stop being a dork 

Two can play play this stupid game.   (talk - contribs)",1,14,0.9405299425125122,1
befd36e7acca9e56,I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS! I BLOCKED REVERS!,1,105,0.013085062615573406,0
2de202356873c769,I'm Not vandalizing. You refuse my evidence on the talk area. You seem to be blind in your support of a Racist who calls for violence.,1,26,0.06135837361216545,0
1da36a612d33559c,YOUR VERY DEEPLY OFFENDED! man you sound like a blow-jobbin' old lady. In fact you are a homosexual blow-jobbin' old lady!,1,21,0.8997199535369873,1
563102ec9e918dfb,FOCK THEE SHMUCKY THE CAT GO FOCK WITH KILRATHI SIVAR PRIESTESSES,1,11,0.0807647779583931,0
966983aedceeacb5,I'm a fat pig.  Does that belong on Wikipedia?,1,9,0.8475396037101746,1
0349d009786407ef,"In conclusion, your explanation is not logical at all. If anybody is making it a problem, it's you.",1,18,0.0017623233143240213,0
9df6e193b6865375,"Jack and Jill 
Eric, thank you for your contribution, but I think the version I put up is more accurate and I have properly sourced it.  Please leave as is.  Thanks and keep on wiking!
 You may wish to check out Uncyclopedia. They welcome that sort of thing. '''''' (talk · contribs · email) 

I much prefer posting here than Uncyclopedia, especially since the version I put up is factually true.  Please stop censoring me, that's not very nice!

Now go fuck yourself, you nerd!",1,85,0.6226630210876465,1
f666ab07bd12cb8d,"oh she also told me she likes it from behind AND up the ass with pink fuzzy handcuffs so she can't touch her own clit. then she lovesssss it when i pull it out and whipe a nice brown sanchez all over her face and make big brown circles around her eyes, which are also shit color.",1,57,0.9241602420806885,1
b0e4d0c23fffc516,"I didn't Vandalize 

You are a serious dumbass. Any misspelled words or a bad comment on a usertalk page, you consider it vandalism. Seriously get a life Nerowhatever.",1,28,0.8844015598297119,1
